Source,Chr,Position,Target,Chr,Position,Conditioning.Marker,Chr,Position,Effect,SE,|Effect|/SE,P_empirical,p.adjusted
Slc17a9_B,2,180.733772,Hbp1_B,12,31.938394,NA,NA,NA,-0.812471517183835,0.231031294252602,3.51671629513318,0.00296945701357465,0.0242505656108596
Med19_B,2,84.683308,Nop56_B,2,130.276872,NA,NA,NA,-0.838931235279609,0.238597391096839,3.51609559275991,0.00296945701357465,0.0242505656108596
Miat_B,5,112.221312,Dgcr8_B,16,18.271598,NA,NA,NA,-0.851255962947535,0.242382865026091,3.51203028669499,0.00296945701357465,0.0242505656108596
Mrpl19_B,6,81.961904,Peg10_B,6,4.753912,NA,NA,NA,-0.889792845364426,0.253551269340605,3.5093212022896,0.00296945701357465,0.0242505656108596
Klhl13_B,20,23.292176,Kcnk3_B,5,30.60672,NA,NA,NA,-0.822313079192881,0.2346422729356,3.50453935220178,0.00296945701357465,0.0242505656108596
Rad9a_B,19,4.1984,2610035D17Rik_B,11,113.122866,NA,NA,NA,-0.827209373877558,0.236093672921451,3.50373376652399,0.00296945701357465,0.0242505656108596
Copz2_B,11,96.855536,Klf11_B,12,24.657072,NA,NA,NA,-0.843455940651419,0.240951747608444,3.5005180457212,0.00296945701357465,0.0242505656108596
Arx_B,20,93.292432,Dapl1_B,2,59.494836,NA,NA,NA,-1.19299577047336,0.340919884239963,3.49934346931095,0.00296945701357465,0.0242505656108596
Med19_B,2,84.683308,Wdr4_B,17,31.507148,NA,NA,NA,-1.09730943754642,0.313591745194199,3.49916556912838,0.00296945701357465,0.0242505656108596
Med19_B,2,84.683308,Galnt13_B,2,54.777313,NA,NA,NA,-1.04168878127025,0.297803424922736,3.49790732440539,0.00296945701357465,0.0242505656108596
Kcnd3_B,3,105.563166,Champ1_B,8,13.87564,NA,NA,NA,-0.792131851484732,0.226635967289661,3.49517272548499,0.00296945701357465,0.0242505656108596
Med19_B,2,84.683308,Sgce_B,6,4.710777,NA,NA,NA,-0.800915120696063,0.229328764149625,3.4924320272947,0.00311085972850678,0.0252319390607384
Fkbp11_B,15,98.726286,Gart_B,16,91.634069,NA,NA,NA,-2.86712272542662,0.821250716848179,3.49116617691385,0.00311085972850678,0.0252319390607384
Fkbp11_B,15,98.726286,Ypel4_B,2,84.736356,NA,NA,NA,-0.818769133247701,0.234749342036736,3.4878442092484,0.00311085972850678,0.0252319390607384
Galnt13_B,2,54.777313,Kcnk3_B,5,30.60672,NA,NA,NA,-1.05715497613716,0.303115578781398,3.4876299673781,0.00311085972850678,0.0252319390607384
Usp11_B,20,20.712222,Ruvbl1_B,6,88.48149,NA,NA,NA,-1.17743851954668,0.337611525259245,3.48755427896767,0.00311085972850678,0.0252319390607384
Nucb2_B,7,116.522462,sexM,0,1,NA,NA,NA,-0.801498900981926,0.229830815603593,3.48734306527604,0.00311085972850678,0.0252319390607384
Nucb2_B,7,116.522462,Tcp11l2_B,10,84.595492,NA,NA,NA,-0.926819187642322,0.265826004865564,3.48656328078602,0.0032522624434389,0.0253418546704438
Ins2_B,7,142.689083,Tspan13_B,12,36.028528,NA,NA,NA,-1.35907474746728,0.39022465695847,3.48280080008353,0.0032522624434389,0.0253418546704438
Igsf21_B,4,140.136815,Slc46a3_B,5,147.886626,NA,NA,NA,-1.9261269644666,0.553065631962097,3.48263723716357,0.0032522624434389,0.0253418546704438
Adam1a_B,5,121.520136,Bckdk_B,7,127.906873,NA,NA,NA,-1.69196541211311,0.485943884707271,3.48181233545585,0.0032522624434389,0.0253418546704438
Necap1_B,6,122.881746,Derl3_B,10,75.89467,NA,NA,NA,-1.33568786714427,0.383795065880005,3.48021114883712,0.0032522624434389,0.0253418546704438
1110054M08Rik_B,16,24.3926,Ankrd37_B,8,45.998384,NA,NA,NA,-1.31041353165605,0.376618328604781,3.47942049583886,0.0032522624434389,0.0253418546704438
Igsf21_B,4,140.136815,P4hb_B,11,120.566776,NA,NA,NA,-2.07807642979872,0.597308387702548,3.4790678861747,0.0032522624434389,0.0253418546704438
Fam46d_B,20,107.83275,Mafb_B,2,160.365371,NA,NA,NA,-1.04036767534397,0.299287452239423,3.47614865761796,0.0032522624434389,0.0253418546704438
Nudt11_B,20,6.051282,Adam1a_B,5,121.520136,NA,NA,NA,-0.908056955685703,0.261309906441481,3.475019252242,0.0032522624434389,0.0253418546704438
Mafb_B,2,160.365371,Klhl24_B,16,20.112649,NA,NA,NA,-1.7727423662267,0.51039111592741,3.47330176977224,0.0032522624434389,0.0253418546704438
Copz2_B,11,96.855536,Hbp1_B,12,31.938394,NA,NA,NA,-0.913750537881617,0.263259769152364,3.47090837625393,0.0032522624434389,0.0253418546704438
Irx2_B,13,72.631508,Clptm1l_B,13,73.61232,NA,NA,NA,-1.50832152595389,0.434924889241113,3.46800462163872,0.0032522624434389,0.0253418546704438
Adam1a_B,5,121.520136,Slc17a9_B,2,180.733772,NA,NA,NA,-2.05052382231962,0.591481118605421,3.46676125039172,0.0032522624434389,0.0253418546704438
2610035D17Rik_B,11,113.122866,Exosc8_B,3,54.732036,NA,NA,NA,-1.23618096559879,0.356759975236307,3.46502144692655,0.00339366515837103,0.0253418546704438
Klf11_B,12,24.657072,Hbp1_B,12,31.938394,NA,NA,NA,-1.21878800029007,0.35195087867947,3.46294916172109,0.00339366515837103,0.0253418546704438
St8sia2_B,7,73.9764,Kcnk3_B,5,30.60672,NA,NA,NA,-1.07603753684248,0.310768730211313,3.46250260156744,0.00339366515837103,0.0253418546704438
Arx_B,20,93.292432,Bckdk_B,7,127.906873,NA,NA,NA,-1.39195795549132,0.402139636985006,3.46137964893826,0.00339366515837103,0.0253418546704438
Adam1a_B,5,121.520136,Klf15_B,6,90.468907,NA,NA,NA,-2.17161552961044,0.627571964889185,3.4603450299025,0.00339366515837103,0.0253418546704438
Galnt13_B,2,54.777313,Gm16487_B,11,113.469996,NA,NA,NA,-1.65148288766342,0.477719428870108,3.45701428047311,0.00339366515837103,0.0253418546704438
Igsf21_B,4,140.136815,Coq9_B,8,94.846608,NA,NA,NA,-1.33981683995561,0.387662112719242,3.45614594771079,0.00339366515837103,0.0253418546704438
Mamld1_B,20,71.103156,Rrm2_B,12,24.711194,NA,NA,NA,-1.62170184180306,0.469226463128176,3.45611760895094,0.00339366515837103,0.0253418546704438
Klhl24_B,16,20.112649,BC003331_B,1,150.377192,NA,NA,NA,-1.14860042925997,0.332461735890079,3.4548349637437,0.00339366515837103,0.0253418546704438
Klhl24_B,16,20.112649,sexM,0,2,NA,NA,NA,-0.887731796142527,0.257035513470267,3.45373207054992,0.00339366515837103,0.0253418546704438
Fam46d_B,20,107.83275,Wdr45_B,20,7.725087,NA,NA,NA,-1.65844392672916,0.480376758208184,3.45238169497457,0.00339366515837103,0.0253418546704438
Arx_B,20,93.292432,Gmds_B,13,32.079146,NA,NA,NA,-1.67139757470249,0.484158032944192,3.4521735899715,0.00339366515837103,0.0253418546704438
Miat_B,5,112.221312,Mlst8_B,17,24.476314,NA,NA,NA,-0.825848118633444,0.239431710118794,3.44920110299383,0.00339366515837103,0.0253418546704438
Adam1a_B,5,121.520136,Fuom_B,7,140.099606,NA,NA,NA,-1.95434593256911,0.566822445940446,3.4478979203559,0.00339366515837103,0.0253418546704438
Os9_B,10,127.10771,Smpdl3a_B,10,57.803082,NA,NA,NA,-1.12091681326679,0.325181121932419,3.44705377300391,0.00339366515837103,0.0253418546704438
Irx2_B,13,72.631508,Crebrf_B,17,26.746142,NA,NA,NA,-2.20542987179919,0.640478252817377,3.44341101684218,0.00339366515837103,0.0253418546704438
Dapl1_B,2,59.494836,BC003331_B,1,150.377192,NA,NA,NA,-0.883824306001314,0.256697652092976,3.44305566800117,0.00339366515837103,0.0253418546704438
Derl3_B,10,75.89467,Sep15_B,3,144.583992,NA,NA,NA,-1.22917718002015,0.357284035020789,3.44033614585838,0.00339366515837103,0.0253418546704438
Fkbp11_B,15,98.726286,Pygb_B,2,150.809246,NA,NA,NA,-3.15080618322221,0.916064245064567,3.43950350665649,0.00339366515837103,0.0253418546704438
Fkbp11_B,15,98.726286,Slc46a3_B,5,147.886626,NA,NA,NA,-1.21828341315299,0.354228928272968,3.43925443665116,0.00339366515837103,0.0253418546704438
Irx2_B,13,72.631508,Fkbp2_B,19,6.979101,NA,NA,NA,-2.02083198987182,0.587678308022979,3.43867037847652,0.00339366515837103,0.0253418546704438
E2f1_B,2,154.56465,Derl3_B,10,75.89467,NA,NA,NA,-0.976568535986377,0.284554155359243,3.43192505747625,0.00339366515837103,0.0253418546704438
Smpdl3a_B,10,57.803082,Necap1_B,6,122.881746,NA,NA,NA,-0.655584470015954,0.191106577225685,3.43046523847136,0.00339366515837103,0.0253418546704438
Nop56_B,2,130.276872,2610035D17Rik_B,11,113.122866,NA,NA,NA,-0.905267918317263,0.26398043787041,3.42929925270321,0.00339366515837103,0.0253418546704438
Pwp2_B,10,78.17803,Mlst8_B,17,24.476314,NA,NA,NA,-1.09676793058499,0.319892086300185,3.4285559960861,0.00339366515837103,0.0253418546704438
Slc46a3_B,5,147.886626,Clptm1l_B,13,73.61232,NA,NA,NA,-1.16759382780289,0.340572852883883,3.42832324395796,0.00339366515837103,0.0253418546704438
Os9_B,10,127.10771,Hbp1_B,12,31.938394,NA,NA,NA,-0.861344050853239,0.251440826833267,3.42563322631931,0.00339366515837103,0.0253418546704438
Igsf21_B,4,140.136815,BC003331_B,1,150.377192,NA,NA,NA,-2.03311531133448,0.593961483945658,3.42297500138997,0.00339366515837103,0.0253418546704438
Galnt13_B,2,54.777313,Dlk1_B,12,109.45808,NA,NA,NA,-0.897971803930862,0.262506418421625,3.42076132587579,0.00339366515837103,0.0253418546704438
Igsf21_B,4,140.136815,Clptm1l_B,13,73.61232,NA,NA,NA,-1.95094621573839,0.570517800838455,3.41960621188542,0.00339366515837103,0.0253418546704438
Mlst8_B,17,24.476314,Sgce_B,6,4.710777,NA,NA,NA,-0.949202853502735,0.277684469500587,3.41827850585187,0.00339366515837103,0.0253418546704438
Pygb_B,2,150.809246,Fgf14_B,14,124.327517,NA,NA,NA,-0.984455731892803,0.288336734046206,3.41425706699946,0.00339366515837103,0.0253418546704438
Fkbp11_B,15,98.726286,Nup205_B,6,35.21251,NA,NA,NA,-2.58666519220313,0.757748017705452,3.41362185286324,0.00339366515837103,0.0253418546704438
St8sia2_B,7,73.9764,Ruvbl1_B,6,88.48149,NA,NA,NA,-0.995983026527192,0.291809242976698,3.41313049705805,0.00339366515837103,0.0253418546704438
E2f1_B,2,154.56465,Hbp1_B,12,31.938394,NA,NA,NA,-1.15209444163871,0.337566665622522,3.41293901017768,0.00339366515837103,0.0253418546704438
9630013D21Rik_B,4,109.654691,E2f1_B,2,154.56465,NA,NA,NA,-0.912515919101802,0.267633050763247,3.40957858717169,0.00339366515837103,0.0253418546704438
Arx_B,20,93.292432,Crebrf_B,17,26.746142,NA,NA,NA,-2.29812483213388,0.674788321174687,3.4056974017174,0.00339366515837103,0.0253418546704438
Ypel4_B,2,84.736356,1110054M08Rik_B,16,24.3926,NA,NA,NA,-0.728007719950112,0.213940886823143,3.40284520065549,0.00339366515837103,0.0253418546704438
Ubald2_B,11,116.436586,Hbp1_B,12,31.938394,NA,NA,NA,-0.826618617090268,0.242936062695651,3.40261798893914,0.00339366515837103,0.0253418546704438
Exosc8_B,3,54.732036,Dgcr8_B,16,18.271598,NA,NA,NA,-0.796928395503243,0.23424243622116,3.40215209660312,0.00339366515837103,0.0253418546704438
Scin_B,12,40.096998,Fam46d_B,20,107.83275,NA,NA,NA,-1.17434472478811,0.345187229903074,3.40205147542062,0.00339366515837103,0.0253418546704438
Dnajc11_B,4,151.957914,Gcg_B,2,62.47909,NA,NA,NA,-1.08543553412266,0.31911528062722,3.40139003055335,0.00339366515837103,0.0253418546704438
Klf11_B,12,24.657072,Sec11c_B,18,65.809107,NA,NA,NA,-1.0956124390355,0.322137020561831,3.40107584382779,0.00339366515837103,0.0253418546704438
Dnajc11_B,4,151.957914,Rrm2_B,12,24.711194,NA,NA,NA,-1.65190789386936,0.485960695260484,3.39926234771704,0.00339366515837103,0.0253418546704438
Ruvbl1_B,6,88.48149,Exosc8_B,3,54.732036,NA,NA,NA,-0.990127521278207,0.291675489588011,3.39462024277992,0.00339366515837103,0.0253418546704438
Irx2_B,13,72.631508,P4hb_B,11,120.566776,NA,NA,NA,-1.71452842075809,0.505252973923883,3.39340589614498,0.00339366515837103,0.0253418546704438
Pwp2_B,10,78.17803,Gcg_B,2,62.47909,NA,NA,NA,-1.32100857240028,0.389593804458726,3.39073300776843,0.00339366515837103,0.0253418546704438
Gmds_B,13,32.079146,Sep15_B,3,144.583992,NA,NA,NA,-0.973508330609335,0.287263371040284,3.38890519554899,0.00339366515837103,0.0253418546704438
Irx2_B,13,72.631508,Serpini1_B,3,75.600521,NA,NA,NA,-1.5955775791582,0.470830444593645,3.38885812818515,0.00339366515837103,0.0253418546704438
Adam1a_B,5,121.520136,Klhl24_B,16,20.112649,NA,NA,NA,-1.7488753264653,0.516140600783791,3.38836999803838,0.00339366515837103,0.0253418546704438
Igsf21_B,4,140.136815,Copz2_B,11,96.855536,NA,NA,NA,-1.88282709018561,0.555924692900882,3.3868383869779,0.00339366515837103,0.0253418546704438
Spcs1_B,14,31.000749,Sec11c_B,18,65.809107,NA,NA,NA,-0.926492784144229,0.273664022630687,3.38551182299378,0.00339366515837103,0.0253418546704438
Peg10_B,6,4.753912,Fgf14_B,14,124.327517,NA,NA,NA,-1.41296217655953,0.417618792280911,3.38337786200268,0.00339366515837103,0.0253418546704438
Derl3_B,10,75.89467,Copz2_B,11,96.855536,NA,NA,NA,-1.29977772655941,0.384171108765229,3.38333023203397,0.00339366515837103,0.0253418546704438
Kcnd3_B,3,105.563166,Polr1b_B,2,129.113794,NA,NA,NA,-0.992228494574848,0.293745035679845,3.37785621560694,0.00339366515837103,0.0253418546704438
Bckdk_B,7,127.906873,Tcp11l2_B,10,84.595492,NA,NA,NA,-0.822949529222063,0.243680740068417,3.37716279502027,0.00339366515837103,0.0253418546704438
Dapl1_B,2,59.494836,Sep15_B,3,144.583992,NA,NA,NA,-0.758342569178824,0.224614172185879,3.37620089506756,0.00339366515837103,0.0253418546704438
Gcg_B,2,62.47909,Rrm2_B,12,24.711194,NA,NA,NA,-1.43007473411483,0.423998621466452,3.3728287350764,0.00339366515837103,0.0253418546704438
Irx2_B,13,72.631508,Lztr1_B,16,17.51751,NA,NA,NA,-1.39194088774336,0.412865186482774,3.37141743434799,0.00339366515837103,0.0253418546704438
Nucb2_B,7,116.522462,Klf15_B,6,90.468907,NA,NA,NA,-1.16064552536646,0.344509377166767,3.36898094011713,0.00339366515837103,0.0253418546704438
Slc46a3_B,5,147.886626,Sec11c_B,18,65.809107,NA,NA,NA,-0.82883637103994,0.246138555660096,3.36735692958448,0.00339366515837103,0.0253418546704438
Sec11c_B,18,65.809107,Hbp1_B,12,31.938394,NA,NA,NA,-1.21142281806104,0.360287811557264,3.3623752433504,0.00339366515837103,0.0253418546704438
Irx2_B,13,72.631508,Gmds_B,13,32.079146,NA,NA,NA,-1.77518795091339,0.528372150768051,3.35973034977893,0.00339366515837103,0.0253418546704438
Nucb2_B,7,116.522462,Lmf1_B,17,25.621,NA,NA,NA,-1.12285500893002,0.334342369195865,3.35839879232365,0.00339366515837103,0.0253418546704438
Adam1a_B,5,121.520136,P4hb_B,11,120.566776,NA,NA,NA,-2.21469086829704,0.659758684269993,3.3568195782789,0.00339366515837103,0.0253418546704438
Igsf21_B,4,140.136815,Smpdl3a_B,10,57.803082,NA,NA,NA,-1.47753559577057,0.440742213201141,3.35238048799349,0.00339366515837103,0.0253418546704438
Ins2_B,7,142.689083,Mamld1_B,20,71.103156,NA,NA,NA,-3.55000810869887,1.05922977827759,3.35149953438009,0.00339366515837103,0.0253418546704438
Arx_B,20,93.292432,Clptm1l_B,13,73.61232,NA,NA,NA,-1.51628309646456,0.452487882842147,3.35099160432883,0.00339366515837103,0.0253418546704438
Clptm1l_B,13,73.61232,Necap1_B,6,122.881746,NA,NA,NA,-0.600981266790055,0.17935608095359,3.35077162477454,0.00339366515837103,0.0253418546704438
Derl3_B,10,75.89467,Rhd_B,4,134.880354,NA,NA,NA,-1.68082124536951,0.502854447909577,3.3425601629992,0.00339366515837103,0.0253418546704438
Miat_B,5,112.221312,Polr1b_B,2,129.113794,NA,NA,NA,-0.875581261230803,0.26195213212068,3.34252389603543,0.00339366515837103,0.0253418546704438
Clptm1l_B,13,73.61232,Wdr45_B,20,7.725087,NA,NA,NA,-1.02026142697524,0.305238940734503,3.34250087659249,0.00339366515837103,0.0253418546704438
Miat_B,5,112.221312,Mctp2_B,7,72.192214,NA,NA,NA,-1.00133762110632,0.29983243734758,3.33965740986697,0.00339366515837103,0.0253418546704438
Dnajc11_B,4,151.957914,Wdr45_B,20,7.725087,NA,NA,NA,-1.51246214677479,0.453165879684313,3.33754639212557,0.00339366515837103,0.0253418546704438
Champ1_B,8,13.87564,Med19_B,2,84.683308,NA,NA,NA,-1.26315153889324,0.378991445519645,3.3329288927915,0.00339366515837103,0.0253418546704438
Irx2_B,13,72.631508,Lmf1_B,17,25.621,NA,NA,NA,-1.33598478947835,0.401177845484495,3.33015595082252,0.00339366515837103,0.0253418546704438
Kcnd3_B,3,105.563166,Mafb_B,2,160.365371,NA,NA,NA,-0.919300179041721,0.276121354245367,3.3293338776863,0.00339366515837103,0.0253418546704438
Gart_B,16,91.634069,Dnajc11_B,4,151.957914,NA,NA,NA,-0.889644654507189,0.267223235853447,3.32921892688664,0.00339366515837103,0.0253418546704438
Dlk1_B,12,109.45808,Gm16487_B,11,113.469996,NA,NA,NA,-1.23911796369826,0.372318126693379,3.32811613203762,0.00339366515837103,0.0253418546704438
Pygb_B,2,150.809246,Gcg_B,2,62.47909,NA,NA,NA,-0.858516968262994,0.258101168728313,3.32628082427128,0.00339366515837103,0.0253418546704438
BC003331_B,1,150.377192,Ypel4_B,2,84.736356,NA,NA,NA,-0.82071734576095,0.246823117940105,3.32512348361189,0.00339366515837103,0.0253418546704438
Fam46d_B,20,107.83275,Rab3d_B,9,21.912842,NA,NA,NA,-1.56490626278941,0.47092364202943,3.32305733482714,0.00339366515837103,0.0253418546704438
Arx_B,20,93.292432,Gcg_B,2,62.47909,NA,NA,NA,-1.3208063152098,0.397697479355699,3.32113323260084,0.00339366515837103,0.0253418546704438
Gmds_B,13,32.079146,Tcp11l2_B,10,84.595492,NA,NA,NA,-0.926441070927459,0.278999264320938,3.32058607101471,0.00339366515837103,0.0253418546704438
Fuom_B,7,140.099606,Tspan13_B,12,36.028528,NA,NA,NA,-0.95557079208797,0.288162940327157,3.31607801823195,0.00339366515837103,0.0253418546704438
Usp11_B,20,20.712222,Nop56_B,2,130.276872,NA,NA,NA,-1.07953115311661,0.32557404853703,3.3157776486409,0.00339366515837103,0.0253418546704438
Igsf21_B,4,140.136815,Klf15_B,6,90.468907,NA,NA,NA,-1.69818823757827,0.512362409999243,3.31442784333218,0.00339366515837103,0.0253418546704438
Nudt11_B,20,6.051282,Arx_B,20,93.292432,NA,NA,NA,-0.835663494582007,0.252239727519592,3.31297334801117,0.00353506787330315,0.026232908043419
Necap1_B,6,122.881746,Ssr4_B,20,73.788929,NA,NA,NA,-1.79998024422597,0.544375981975213,3.30650194686203,0.00353506787330315,0.026232908043419
Irx2_B,13,72.631508,Sep15_B,3,144.583992,NA,NA,NA,-1.99853646938881,0.604951502233582,3.30363088943474,0.00353506787330315,0.026232908043419
Fkbp2_B,19,6.979101,BC003331_B,1,150.377192,NA,NA,NA,-1.21397319082399,0.367569202964671,3.3027064863774,0.00353506787330315,0.026232908043419
Arx_B,20,93.292432,Nucb2_B,7,116.522462,NA,NA,NA,-1.97621175785882,0.598949725655234,3.29946182995059,0.00353506787330315,0.026232908043419
Sec11c_B,18,65.809107,Ins2_B,7,142.689083,NA,NA,NA,-0.750824097544034,0.227665132051243,3.29793188258199,0.00353506787330315,0.026232908043419
Gmds_B,13,32.079146,E2f1_B,2,154.56465,NA,NA,NA,-0.879391456481789,0.266666864233739,3.29771551860671,0.00353506787330315,0.026232908043419
Fkbp11_B,15,98.726286,BC003331_B,1,150.377192,NA,NA,NA,-1.41300804504493,0.428665546642633,3.29629487630112,0.00353506787330315,0.026232908043419
Nup205_B,6,35.21251,Anp32e_B,3,95.938318,NA,NA,NA,-0.692615863171934,0.210335622469249,3.2929080440152,0.00367647058823528,0.0271550345079756
Coq9_B,8,94.846608,Hbp1_B,12,31.938394,NA,NA,NA,-0.69279484194227,0.210403928386974,3.29268967197269,0.00367647058823528,0.0271550345079756
Arx_B,20,93.292432,Klf11_B,12,24.657072,NA,NA,NA,-1.97537307718072,0.600602541326259,3.28898554577987,0.00367647058823528,0.0271550345079756
Klhl13_B,20,23.292176,2610035D17Rik_B,11,113.122866,NA,NA,NA,-0.820952200626466,0.249610964696533,3.28892683710648,0.00367647058823528,0.0271550345079756
Klf11_B,12,24.657072,Sep15_B,3,144.583992,NA,NA,NA,-1.06973940672637,0.325512696909403,3.28632159938173,0.00367647058823528,0.0271550345079756
Rgs5_B,1,169.675657,Klf11_B,12,24.657072,NA,NA,NA,-1.10628920581316,0.336817563414385,3.28453538645221,0.00367647058823528,0.0271550345079756
Nudt11_B,20,6.051282,Igsf21_B,4,140.136815,NA,NA,NA,-0.911513378658298,0.278043120177769,3.27831660814163,0.00381787330316741,0.0280903278791868
Irx2_B,13,72.631508,Spcs1_B,14,31.000749,NA,NA,NA,-1.60416928421279,0.489455109419567,3.2774594714419,0.00381787330316741,0.0280903278791868
Mafb_B,2,160.365371,Rrm2_B,12,24.711194,NA,NA,NA,-0.940390439395073,0.287452762808825,3.27146077917677,0.00395927601809953,0.0283196973875502
Irx2_B,13,72.631508,Nucb2_B,7,116.522462,NA,NA,NA,-1.91872188662393,0.586643028563107,3.27068045336454,0.00395927601809953,0.0283196973875502
Gmds_B,13,32.079146,Necap1_B,6,122.881746,NA,NA,NA,-0.674522395922671,0.206323041593832,3.26925383957133,0.00395927601809953,0.0283196973875502
Ypel4_B,2,84.736356,Nucb2_B,7,116.522462,NA,NA,NA,-1.1288562540396,0.345599828364269,3.26636809798923,0.00395927601809953,0.0283196973875502
Scin_B,12,40.096998,Mamld1_B,20,71.103156,NA,NA,NA,-1.54307724579202,0.472635869708649,3.26483312987487,0.00395927601809953,0.0283196973875502
Ormdl3_B,11,98.584312,Klf11_B,12,24.657072,NA,NA,NA,-0.855336873286679,0.262416878946245,3.25945829674276,0.00395927601809953,0.0283196973875502
BC003331_B,1,150.377192,Ubald2_B,11,116.436586,NA,NA,NA,-1.0324192677856,0.316846909499369,3.25841672060764,0.00395927601809953,0.0283196973875502
Hbp1_B,12,31.938394,Fkbp2_B,19,6.979101,NA,NA,NA,-0.992640481448923,0.304719777564604,3.25755187071332,0.00395927601809953,0.0283196973875502
Exosc8_B,3,54.732036,Mctp2_B,7,72.192214,NA,NA,NA,-1.01754308195096,0.312539501579169,3.25572632198368,0.00395927601809953,0.0283196973875502
Mlst8_B,17,24.476314,Nudt11_B,20,6.051282,NA,NA,NA,-1.08268785351175,0.332982934600997,3.25148150552851,0.00395927601809953,0.0283196973875502
Rab3d_B,9,21.912842,Crebrf_B,17,26.746142,NA,NA,NA,-0.774480291620258,0.238221163491678,3.2510977625517,0.00395927601809953,0.0283196973875502
Mamld1_B,20,71.103156,Rab3d_B,9,21.912842,NA,NA,NA,-1.54495889419558,0.475322468887228,3.25033844457735,0.00395927601809953,0.0283196973875502
Serpini1_B,3,75.600521,sexM,0,3,NA,NA,NA,-0.892447280648715,0.274597136512993,3.25002398780108,0.00395927601809953,0.0283196973875502
